dt,date,pressure,wind_speed,wind_gust
1708470000,2024-02-20 23:00:00+00:00,1017.0,12.491998,17.1
1708473600,2024-02-21 00:00:00+00:00,1017.2,12.692123,17.7
1708477200,2024-02-21 01:00:00+00:00,1016.5,12.491997,16.3
1708480800,2024-02-21 02:00:00+00:00,1015.4,12.055289,16.3
1708484400,2024-02-21 03:00:00+00:00,1014.6,12.681088,17.0
1708488000,2024-02-21 04:00:00+00:00,1013.9,12.619429,16.6
1708491600,2024-02-21 05:00:00+00:00,1013.6,12.649111,16.6
1708495200,2024-02-21 06:00:00+00:00,1013.5,12.59365,16.4
1708498800,2024-02-21 07:00:00+00:00,1014.3,12.535549,16.5
1708502400,2024-02-21 08:00:00+00:00,1014.9,12.39758,16.4
1708506000,2024-02-21 09:00:00+00:00,1015.3,12.427792,16.2
1708509600,2024-02-21 10:00:00+00:00,1015.7,12.301626,16.1
1708513200,2024-02-21 11:00:00+00:00,1016.0,12.39395,16.2
1708516800,2024-02-21 12:00:00+00:00,1016.4,12.159768,16.1
1708520400,2024-02-21 13:00:00+00:00,1016.0,12.419743,16.3
1708524000,2024-02-21 14:00:00+00:00,1015.9,11.943617,16.0
1708527600,2024-02-21 15:00:00+00:00,1015.6,11.512168,15.5
1708531200,2024-02-21 16:00:00+00:00,1015.4,11.395174,14.9
1708534800,2024-02-21 17:00:00+00:00,1015.3,11.454257,14.9
1708538400,2024-02-21 18:00:00+00:00,1015.1,11.157061,14.8
1708542000,2024-02-21 19:00:00+00:00,1015.3,11.401754,14.7
1708545600,2024-02-21 20:00:00+00:00,1016.3,11.772,15.3
1708549200,2024-02-21 21:00:00+00:00,1016.7,11.772,15.2
1708552800,2024-02-21 22:00:00+00:00,1017.2,12.15648,15.7
1708556400,2024-02-21 23:00:00+00:00,1017.9,12.252755,15.9
1708560000,2024-02-22 00:00:00+00:00,1018.0,11.868024,15.800001
1708563600,2024-02-22 01:00:00+00:00,1017.6,11.447707,14.9
1708567200,2024-02-22 02:00:00+00:00,1016.7,10.332473,14.8
1708570800,2024-02-22 03:00:00+00:00,1015.6,10.625442,13.9
1708574400,2024-02-22 04:00:00+00:00,1014.9,10.893117,14.0
1708578000,2024-02-22 05:00:00+00:00,1014.7,10.976794,14.1
1708581600,2024-02-22 06:00:00+00:00,1014.8,10.988175,14.3
1708585200,2024-02-22 07:00:00+00:00,1015.4,11.112605,14.4
1708588800,2024-02-22 08:00:00+00:00,1015.6,11.280514,15.2
1708592400,2024-02-22 09:00:00+00:00,1016.3,11.629703,15.2
1708596000,2024-02-22 10:00:00+00:00,1017.1,11.670903,15.2
1708599600,2024-02-22 11:00:00+00:00,1017.2,11.557248,15.2
1708603200,2024-02-22 12:00:00+00:00,1017.1,11.511733,15.1
1708606800,2024-02-22 13:00:00+00:00,1016.5,11.771152,15.1
1708610400,2024-02-22 14:00:00+00:00,1016.4,11.335784,15.2
1708614000,2024-02-22 15:00:00+00:00,1015.9,10.914211,15.0
1708617600,2024-02-22 16:00:00+00:00,1015.0,11.1400175,14.7
1708621200,2024-02-22 17:00:00+00:00,1014.9,11.498261,14.6
1708624800,2024-02-22 18:00:00+00:00,1014.7,10.893117,15.0
1708628400,2024-02-22 19:00:00+00:00,1014.7,11.168259,14.5
1708632000,2024-02-22 20:00:00+00:00,1015.3,11.194642,14.5
1708635600,2024-02-22 21:00:00+00:00,1016.0,11.112605,14.5
1708639200,2024-02-22 22:00:00+00:00,1016.5,11.332254,14.6
1708642800,2024-02-22 23:00:00+00:00,1016.9,11.7046995,14.8
1708646400,2024-02-23 00:00:00+00:00,1017.1,11.006362,15.5
1708650000,2024-02-23 01:00:00+00:00,1016.5,11.1400175,14.4
1708653600,2024-02-23 02:00:00+00:00,1015.7,11.006362,14.4
1708657200,2024-02-23 03:00:00+00:00,1015.0,10.846659,14.2
1708660800,2024-02-23 04:00:00+00:00,1014.5,10.756393,13.9
1708664400,2024-02-23 05:00:00+00:00,1014.0,10.690182,13.9
1708668000,2024-02-23 06:00:00+00:00,1014.1,10.184301,13.8
1708671600,2024-02-23 07:00:00+00:00,1014.1,9.771899,13.1
1708675200,2024-02-23 08:00:00+00:00,1013.9,10.090094,13.1
1708678800,2024-02-23 09:00:00+00:00,1014.0,10.826819,13.9
1708682400,2024-02-23 10:00:00+00:00,1014.7,10.6737995,13.9
1708686000,2024-02-23 11:00:00+00:00,1015.4,10.261091,13.8
1708689600,2024-02-23 12:00:00+00:00,1015.4,9.861542,13.3
1708693200,2024-02-23 13:00:00+00:00,1014.9,9.178235,11.7
1708696800,2024-02-23 14:00:00+00:00,1014.5,8.440379,11.7
1708700400,2024-02-23 15:00:00+00:00,1014.2,8.637709,11.2
1708704000,2024-02-23 16:00:00+00:00,1014.0,7.937884,11.0
1708707600,2024-02-23 17:00:00+00:00,1013.5,7.8549347,10.2
1708711200,2024-02-23 18:00:00+00:00,1013.4,7.839005,10.2
1708714800,2024-02-23 19:00:00+00:00,1013.6,8.271033,10.6
1708718400,2024-02-23 20:00:00+00:00,1014.3,6.258594,10.7
1708722000,2024-02-23 21:00:00+00:00,1015.0,7.4323616,9.8
1708725600,2024-02-23 22:00:00+00:00,1015.4,7.6967525,10.2
1708729200,2024-02-23 23:00:00+00:00,1015.6,7.8721027,10.1
1708732800,2024-02-24 00:00:00+00:00,1015.5,8.246211,10.7
1708736400,2024-02-24 01:00:00+00:00,1014.5,8.273452,10.6
1708740000,2024-02-24 02:00:00+00:00,1013.8,8.276473,10.7
1708743600,2024-02-24 03:00:00+00:00,1012.9,8.049845,10.6
1708747200,2024-02-24 04:00:00+00:00,1012.4,7.648529,10.4
1708750800,2024-02-24 05:00:00+00:00,1012.2,7.6922045,9.9
1708754400,2024-02-24 06:00:00+00:00,1012.1,7.3756356,9.9
1708758000,2024-02-24 07:00:00+00:00,1012.7,6.888396,9.5
1708761600,2024-02-24 08:00:00+00:00,1012.8,7.3348484,9.4
1708765200,2024-02-24 09:00:00+00:00,1013.3,6.6370173,9.4
1708768800,2024-02-24 10:00:00+00:00,1014.0,6.0207973,8.5
1708772400,2024-02-24 11:00:00+00:00,1014.5,6.0299253,7.8
1708776000,2024-02-24 12:00:00+00:00,1014.4,6.0299253,7.8
1708779600,2024-02-24 13:00:00+00:00,1014.1,6.0835843,7.8
1708783200,2024-02-24 14:00:00+00:00,1013.7,6.1741395,8.1
1708786800,2024-02-24 15:00:00+00:00,1013.2,6.053924,7.9000006
1708790400,2024-02-24 16:00:00+00:00,1012.7,5.830952,7.8
1708794000,2024-02-24 17:00:00+00:00,1012.1,6.0464864,7.8
1708797600,2024-02-24 18:00:00+00:00,1011.8,6.2433963,8.1
1708801200,2024-02-24 19:00:00+00:00,1012.0,6.2128897,8.1
1708804800,2024-02-24 20:00:00+00:00,1012.5,6.105735,8.1
1708808400,2024-02-24 21:00:00+00:00,1013.1,6.5299315,8.4
1708812000,2024-02-24 22:00:00+00:00,1013.5,6.539113,8.6
1708815600,2024-02-24 23:00:00+00:00,1014.1,6.1741395,8.5
1708819200,2024-02-25 00:00:00+00:00,1014.2,6.0166435,8.0
1708822800,2024-02-25 01:00:00+00:00,1013.4,5.8600345,7.6
1708826400,2024-02-25 02:00:00+00:00,1012.6,5.9816384,7.8
1708830000,2024-02-25 03:00:00+00:00,1011.9,5.72014,7.8
1708833600,2024-02-25 04:00:00+00:00,1010.9,5.742821,7.5
1708837200,2024-02-25 05:00:00+00:00,1010.4,6.021628,7.9000006
1708840800,2024-02-25 06:00:00+00:00,1010.4,5.491812,7.9000006
1708844400,2024-02-25 07:00:00+00:00,1010.7,5.0159745,7.3
1708848000,2024-02-25 08:00:00+00:00,1011.3,4.8703184,6.7
1708851600,2024-02-25 09:00:00+00:00,1011.7,4.753946,6.5
1708855200,2024-02-25 10:00:00+00:00,1012.1,4.785394,6.4
1708858800,2024-02-25 11:00:00+00:00,1012.6,4.632494,6.4
1708862400,2024-02-25 12:00:00+00:00,1012.5,4.3416586,6.1
1708866000,2024-02-25 13:00:00+00:00,1012.9,4.4944406,5.9999995
1708869600,2024-02-25 14:00:00+00:00,1012.5,4.617358,6.1999993
1708873200,2024-02-25 15:00:00+00:00,1012.1,4.535416,6.1999993
1708876800,2024-02-25 16:00:00+00:00,1011.7,4.0804415,6.1
1708880400,2024-02-25 17:00:00+00:00,1011.3,3.8078866,5.6
1708884000,2024-02-25 18:00:00+00:00,1010.9,3.9962482,5.5
1708887600,2024-02-25 19:00:00+00:00,1011.2,3.8078864,5.5
1708891200,2024-02-25 20:00:00+00:00,1011.9,3.7161808,5.3
1708894800,2024-02-25 21:00:00+00:00,1012.5,3.8910155,5.4
1708898400,2024-02-25 22:00:00+00:00,1013.0,3.577709,5.4
1708902000,2024-02-25 23:00:00+00:00,1013.4,3.5735137,5.1
1708905600,2024-02-26 00:00:00+00:00,1013.7,3.5440092,5.0
1708909200,2024-02-26 01:00:00+00:00,1012.9,3.2015622,4.7
1708912800,2024-02-26 02:00:00+00:00,1012.0,3.026549,4.5
1708916400,2024-02-26 03:00:00+00:00,1011.4,3.1048348,4.5
1708920000,2024-02-26 04:00:00+00:00,1010.9,2.84605,4.5
1708923600,2024-02-26 05:00:00+00:00,1010.6,2.5,4.2
1708927200,2024-02-26 06:00:00+00:00,1010.7,2.1540658,3.9
1708930800,2024-02-26 07:00:00+00:00,1010.9,1.8867962,3.5
1708934400,2024-02-26 08:00:00+00:00,1011.3,2.1095023,3.4
1708938000,2024-02-26 09:00:00+00:00,1011.9,2.5079873,3.9
1708941600,2024-02-26 10:00:00+00:00,1012.5,2.657066,4.0
1708945200,2024-02-26 11:00:00+00:00,1012.9,2.4738634,4.0
1708948800,2024-02-26 12:00:00+00:00,1012.9,2.2203605,3.8
1708952400,2024-02-26 13:00:00+00:00,1013.0,1.4560219,2.5
1708956000,2024-02-26 14:00:00+00:00,1013.1,1.2083046,2.5
1708959600,2024-02-26 15:00:00+00:00,1013.0,1.4142135,2.5
1708963200,2024-02-26 16:00:00+00:00,1012.5,1.56205,2.8
1708966800,2024-02-26 17:00:00+00:00,1012.1,1.3038405,2.8
1708970400,2024-02-26 18:00:00+00:00,1011.8,1.0198039,2.6
1708974000,2024-02-26 19:00:00+00:00,1012.0,1.1661904,2.4
1708977600,2024-02-26 20:00:00+00:00,1012.4,1.4212672,2.7
1708981200,2024-02-26 21:00:00+00:00,1012.9,1.486607,2.8
1708984800,2024-02-26 22:00:00+00:00,1013.1,1.486607,2.7
1708988400,2024-02-26 23:00:00+00:00,1013.4,1.4999999,2.8
1708992000,2024-02-27 00:00:00+00:00,1013.4,1.8248286,2.9999998
1708995600,2024-02-27 01:00:00+00:00,1013.5,1.5033296,2.7
1708999200,2024-02-27 02:00:00+00:00,1012.9,2.1213202,3.3
1709002800,2024-02-27 03:00:00+00:00,1012.0,2.7658637,4.2
1709006400,2024-02-27 04:00:00+00:00,1011.2,3.4234486,5.0
1709010000,2024-02-27 05:00:00+00:00,1011.0,3.5014284,5.0
1709013600,2024-02-27 06:00:00+00:00,1010.9,4.101219,5.7
1709017200,2024-02-27 07:00:00+00:00,1011.1,4.4553337,6.1999993
1709020800,2024-02-27 08:00:00+00:00,1011.7,4.7296934,6.5
1709024400,2024-02-27 09:00:00+00:00,1012.0,4.588028,6.5
1709028000,2024-02-27 10:00:00+00:00,1012.8,4.472136,6.3
1709031600,2024-02-27 11:00:00+00:00,1013.1,4.3829217,6.1
1709035200,2024-02-27 12:00:00+00:00,1013.4,4.2544093,5.9999995
1709038800,2024-02-27 13:00:00+00:00,1013.5,3.764306,5.8000007
1709042400,2024-02-27 14:00:00+00:00,1013.5,3.2649655,5.3
1709046000,2024-02-27 15:00:00+00:00,1013.3,2.973214,4.7
1709049600,2024-02-27 16:00:00+00:00,1013.2,2.7202942,4.3
1709053200,2024-02-27 17:00:00+00:00,1012.9,2.418677,4.1
1709056800,2024-02-27 18:00:00+00:00,1013.2,2.418677,3.8
1709060400,2024-02-27 19:00:00+00:00,1013.0,2.607681,3.9
1709064000,2024-02-27 20:00:00+00:00,1013.4,2.7202942,4.1
1709067600,2024-02-27 21:00:00+00:00,1013.9,2.4413111,4.1
1709071200,2024-02-27 22:00:00+00:00,1014.5,2.1260293,3.8
1709074800,2024-02-27 23:00:00+00:00,1014.9,1.6155494,3.5
1709078400,2024-02-28 00:00:00+00:00,1015.1,1.6278821,2.9000003
1709082000,2024-02-28 01:00:00+00:00,1015.0,2.6907248,3.9
1709085600,2024-02-28 02:00:00+00:00,1014.6,3.3120992,4.7
1709089200,2024-02-28 03:00:00+00:00,1013.9,4.1231055,5.7
1709092800,2024-02-28 04:00:00+00:00,1013.2,4.707441,6.6
1709096400,2024-02-28 05:00:00+00:00,1013.1,4.7801676,6.7
1709100000,2024-02-28 06:00:00+00:00,1013.1,4.792703,6.8
1709103600,2024-02-28 07:00:00+00:00,1013.3,5.818075,7.7
1709107200,2024-02-28 08:00:00+00:00,1013.9,6.4070277,8.5
1709110800,2024-02-28 09:00:00+00:00,1014.3,7.324616,9.6
1709114400,2024-02-28 10:00:00+00:00,1015.2,7.291776,9.9
1709118000,2024-02-28 11:00:00+00:00,1015.9,7.496666,10.0
1709121600,2024-02-28 12:00:00+00:00,1016.0,7.723342,10.2
1709125200,2024-02-28 13:00:00+00:00,1015.3,8.280701,10.8
1709128800,2024-02-28 14:00:00+00:00,1015.2,8.005623,10.9
1709132400,2024-02-28 15:00:00+00:00,1015.2,8.280096,10.8
1709136000,2024-02-28 16:00:00+00:00,1014.6,8.875247,11.5
1709139600,2024-02-28 17:00:00+00:00,1014.2,9.044334,11.9
1709143200,2024-02-28 18:00:00+00:00,1014.0,9.720083,12.7
1709146800,2024-02-28 19:00:00+00:00,1014.2,9.90202,13.0
1709150400,2024-02-28 20:00:00+00:00,1014.7,10.076707,13.2
1709154000,2024-02-28 21:00:00+00:00,1015.5,10.049875,13.2
1709157600,2024-02-28 22:00:00+00:00,1016.0,10.111875,13.3
1709161200,2024-02-28 23:00:00+00:00,1016.5,10.324727,13.6
1709164800,2024-02-29 00:00:00+00:00,1016.7,10.123734,13.6
1709168400,2024-02-29 01:00:00+00:00,1016.5,9.718539,12.6
1709172000,2024-02-29 02:00:00+00:00,1015.4,9.730879,12.7
1709175600,2024-02-29 03:00:00+00:00,1014.7,10.300487,13.3
1709179200,2024-02-29 04:00:00+00:00,1014.1,10.420173,13.7
1709182800,2024-02-29 05:00:00+00:00,1013.8,11.020889,14.3
1709186400,2024-02-29 06:00:00+00:00,1014.0,11.121152,14.5
1709190000,2024-02-29 07:00:00+00:00,1014.5,11.039022,14.9
1709193600,2024-02-29 08:00:00+00:00,1015.0,11.119802,14.9
1709197200,2024-02-29 09:00:00+00:00,1015.6,11.063453,15.3
1709200800,2024-02-29 10:00:00+00:00,1015.8,10.9877205,14.5
1709204400,2024-02-29 11:00:00+00:00,1016.3,10.881177,14.4
1709208000,2024-02-29 12:00:00+00:00,1016.1,11.300443,14.8
1709211600,2024-02-29 13:00:00+00:00,1015.3,11.542097,15.0
1709215200,2024-02-29 14:00:00+00:00,1015.0,11.151681,15.0
1709218800,2024-02-29 15:00:00+00:00,1014.7,11.130589,14.6
1709222400,2024-02-29 16:00:00+00:00,1013.9,11.013628,14.7
1709226000,2024-02-29 17:00:00+00:00,1013.5,10.6550455,14.4
1709229600,2024-02-29 18:00:00+00:00,1013.4,10.912836,14.1
1709233200,2024-02-29 19:00:00+00:00,1013.4,11.049436,14.4
1709236800,2024-02-29 20:00:00+00:00,1014.1,10.863241,14.6
1709240400,2024-02-29 21:00:00+00:00,1014.7,10.628264,14.2
1709244000,2024-02-29 22:00:00+00:00,1014.9,11.448144,14.7
1709247600,2024-02-29 23:00:00+00:00,1015.5,11.813974,15.3
1709251200,2024-03-01 00:00:00+00:00,1015.6,11.772,15.4
1709254800,2024-03-01 01:00:00+00:00,1014.8,9.708244,15.2
1709258400,2024-03-01 02:00:00+00:00,1014.0,10.551303,14.0
1709262000,2024-03-01 03:00:00+00:00,1013.6,10.748954,14.0
1709265600,2024-03-01 04:00:00+00:00,1013.0,10.143471,14.0
1709269200,2024-03-01 05:00:00+00:00,1012.3,10.225947,13.3
1709272800,2024-03-01 06:00:00+00:00,1012.2,10.885311,14.0
1709276400,2024-03-01 07:00:00+00:00,1012.5,10.787029,14.2
1709280000,2024-03-01 08:00:00+00:00,1012.6,10.673331,14.1
1709283600,2024-03-01 09:00:00+00:00,1013.2,10.923827,14.1
1709287200,2024-03-01 10:00:00+00:00,1013.9,10.705607,14.1
1709290800,2024-03-01 11:00:00+00:00,1014.7,10.34843,13.8
1709294400,2024-03-01 12:00:00+00:00,1015.1,9.9020195,13.5
1709298000,2024-03-01 13:00:00+00:00,1014.5,9.9408245,12.8
1709301600,2024-03-01 14:00:00+00:00,1014.0,9.404785,12.9
1709305200,2024-03-01 15:00:00+00:00,1013.7,9.159147,12.2
1709308800,2024-03-01 16:00:00+00:00,1013.1,9.0094385,12.1
1709312400,2024-03-01 17:00:00+00:00,1012.9,8.372574,11.8
1709316000,2024-03-01 18:00:00+00:00,1012.7,8.558621,11.1
1709319600,2024-03-01 19:00:00+00:00,1012.8,8.324061,11.2
1709323200,2024-03-01 20:00:00+00:00,1013.1,8.881442,11.5
1709326800,2024-03-01 21:00:00+00:00,1013.6,9.066973,11.9
1709330400,2024-03-01 22:00:00+00:00,1014.3,8.908984,11.9
1709334000,2024-03-01 23:00:00+00:00,1014.9,8.100618,11.8
1709337600,2024-03-02 00:00:00+00:00,1014.8,9.202173,11.7
1709341200,2024-03-02 01:00:00+00:00,1014.2,8.537564,10.9
1709344800,2024-03-02 02:00:00+00:00,1013.3,8.935883,11.4
1709348400,2024-03-02 03:00:00+00:00,1012.6,9.144398,11.8
1709352000,2024-03-02 04:00:00+00:00,1012.1,9.025518,11.7
1709355600,2024-03-02 05:00:00+00:00,1011.5,8.845902,11.7
1709359200,2024-03-02 06:00:00+00:00,1011.6,8.697701,11.5
1709362800,2024-03-02 07:00:00+00:00,1011.8,8.570297,11.2
1709366400,2024-03-02 08:00:00+00:00,1012.5,8.532877,11.1
1709370000,2024-03-02 09:00:00+00:00,1013.1,8.178631,11.0
1709373600,2024-03-02 10:00:00+00:00,1013.9,7.990619,10.6
1709377200,2024-03-02 11:00:00+00:00,1014.6,6.987131,10.4
1709380800,2024-03-02 12:00:00+00:00,1014.8,6.873136,9.2
1709384400,2024-03-02 13:00:00+00:00,1014.4,7.2,9.5
1709388000,2024-03-02 14:00:00+00:00,1014.1,6.726812,9.3
1709391600,2024-03-02 15:00:00+00:00,1013.8,6.760177,8.7
1709395200,2024-03-02 16:00:00+00:00,1013.5,7.106335,9.0
1709398800,2024-03-02 17:00:00+00:00,1013.1,7.138627,9.3
1709402400,2024-03-02 18:00:00+00:00,1013.7,8.102469,10.4
1709406000,2024-03-02 19:00:00+00:00,1013.7,8.515867,11.0
1709409600,2024-03-02 20:00:00+00:00,1014.3,8.374366,11.2
1709413200,2024-03-02 21:00:00+00:00,1014.8,7.8102503,10.8
1709416800,2024-03-02 22:00:00+00:00,1015.6,7.0342026,10.0
1709420400,2024-03-02 23:00:00+00:00,1016.0,6.5734315,9.0
1709424000,2024-03-03 00:00:00+00:00,1016.1,6.726812,8.6
1709427600,2024-03-03 01:00:00+00:00,1015.7,6.300793,8.2
1709431200,2024-03-03 02:00:00+00:00,1015.3,5.921149,8.1
1709434800,2024-03-03 03:00:00+00:00,1014.3,6.0016665,7.7
1709438400,2024-03-03 04:00:00+00:00,1013.6,6.334824,8.1
1709442000,2024-03-03 05:00:00+00:00,1013.5,7.446476,9.7
1709445600,2024-03-03 06:00:00+00:00,1013.7,7.05762,9.7
1709449200,2024-03-03 07:00:00+00:00,1013.7,6.6483083,9.2
1709452800,2024-03-03 08:00:00+00:00,1014.3,6.905071,9.0
1709456400,2024-03-03 09:00:00+00:00,1014.6,6.576473,9.0
1709460000,2024-03-03 10:00:00+00:00,1015.1,6.7896976,8.8
1709463600,2024-03-03 11:00:00+00:00,1015.6,6.726812,8.8
1709467200,2024-03-03 12:00:00+00:00,1015.7,6.7029843,8.9
1709470800,2024-03-03 13:00:00+00:00,1015.4,6.2241464,8.5
1709474400,2024-03-03 14:00:00+00:00,1015.2,6.0415225,8.0
1709478000,2024-03-03 15:00:00+00:00,1014.8,6.2241464,8.0
1709481600,2024-03-03 16:00:00+00:00,1014.4,6.407808,8.3
1709485200,2024-03-03 17:00:00+00:00,1014.2,6.356886,8.3
1709488800,2024-03-03 18:00:00+00:00,1014.5,7.0213957,9.0
1709492400,2024-03-03 19:00:00+00:00,1014.8,7.0114193,9.0
1709496000,2024-03-03 20:00:00+00:00,1015.0,7.100704,9.1
1709499600,2024-03-03 21:00:00+00:00,1015.7,6.906519,9.1
1709503200,2024-03-03 22:00:00+00:00,1016.2,7.410803,9.7
1709506800,2024-03-03 23:00:00+00:00,1016.7,7.200694,9.6
1709510400,2024-03-04 00:00:00+00:00,1016.6,6.236986,9.4
1709514000,2024-03-04 01:00:00+00:00,1016.4,6.5000005,8.3
1709517600,2024-03-04 02:00:00+00:00,1015.6,6.718631,8.7
1709521200,2024-03-04 03:00:00+00:00,1014.6,6.6940274,8.8
1709524800,2024-03-04 04:00:00+00:00,1013.9,6.640783,8.7
1709528400,2024-03-04 05:00:00+00:00,1013.4,7.1168814,9.1
1709532000,2024-03-04 06:00:00+00:00,1013.6,7.2449985,9.3
1709535600,2024-03-04 07:00:00+00:00,1014.1,7.4,9.4
1709539200,2024-03-04 08:00:00+00:00,1014.4,7.5286117,9.5
1709542800,2024-03-04 09:00:00+00:00,1014.6,8.028076,10.2
1709546400,2024-03-04 10:00:00+00:00,1014.7,8.590692,10.8
1709550000,2024-03-04 11:00:00+00:00,1015.1,8.570297,11.3
1709553600,2024-03-04 12:00:00+00:00,1014.9,9.222798,11.600001
1709557200,2024-03-04 13:00:00+00:00,1014.7,8.634812,11.0
1709560800,2024-03-04 14:00:00+00:00,1014.4,8.417244,11.4
1709564400,2024-03-04 15:00:00+00:00,1013.6,8.5,11.1
1709568000,2024-03-04 16:00:00+00:00,1013.2,8.614523,11.8
1709571600,2024-03-04 17:00:00+00:00,1012.8,8.505292,11.9
1709575200,2024-03-04 18:00:00+00:00,1012.8,8.920201,12.2
1709578800,2024-03-04 19:00:00+00:00,1013.2,9.213577,12.3
1709582400,2024-03-04 20:00:00+00:00,1013.7,8.914033,11.9
1709586000,2024-03-04 21:00:00+00:00,1014.7,8.811923,12.1
1709589600,2024-03-04 22:00:00+00:00,1015.2,9.166243,12.5
1709593200,2024-03-04 23:00:00+00:00,1015.6,9.500526,12.2
1709596800,2024-03-05 00:00:00+00:00,1015.5,9.027181,12.2
1709600400,2024-03-05 01:00:00+00:00,1015.1,7.7162166,10.9
1709604000,2024-03-05 02:00:00+00:00,1014.5,7.930952,10.5
1709607600,2024-03-05 03:00:00+00:00,1013.6,8.109871,10.3
1709611200,2024-03-05 04:00:00+00:00,1012.8,8.414867,10.7
1709614800,2024-03-05 05:00:00+00:00,1012.3,8.500588,11.1
1709618400,2024-03-05 06:00:00+00:00,1012.3,8.614523,11.0
1709622000,2024-03-05 07:00:00+00:00,1012.3,8.714355,11.2
1709625600,2024-03-05 08:00:00+00:00,1012.4,8.614523,11.1
1709629200,2024-03-05 09:00:00+00:00,1012.4,8.302409,11.0
1709632800,2024-03-05 10:00:00+00:00,1012.7,8.302409,10.6
1709636400,2024-03-05 11:00:00+00:00,1013.3,8.800569,11.2
1709640000,2024-03-05 12:00:00+00:00,1013.3,9.4,11.999999
1709643600,2024-03-05 13:00:00+00:00,1013.1,8.70919,11.3
1709647200,2024-03-05 14:00:00+00:00,1012.9,8.905054,11.3
1709650800,2024-03-05 15:00:00+00:00,1012.7,9.000556,11.7
1709654400,2024-03-05 16:00:00+00:00,1012.6,8.657945,11.600001
1709658000,2024-03-05 17:00:00+00:00,1012.1,9.1,11.600001
1709661600,2024-03-05 18:00:00+00:00,1012.0,9.308598,12.1
1709665200,2024-03-05 19:00:00+00:00,1012.2,9.202173,11.999999
1709668800,2024-03-05 20:00:00+00:00,1012.8,9.013878,11.9
1709672400,2024-03-05 21:00:00+00:00,1013.4,9.277931,11.9
1709676000,2024-03-05 22:00:00+00:00,1013.9,9.277931,11.999999
1709679600,2024-03-05 23:00:00+00:00,1014.3,8.967719,11.9
1709683200,2024-03-06 00:00:00+00:00,1014.3,8.79659,11.7
1709686800,2024-03-06 01:00:00+00:00,1013.2,7.200694,10.6
1709690400,2024-03-06 02:00:00+00:00,1012.8,6.902898,9.3
1709694000,2024-03-06 03:00:00+00:00,1012.0,7.605919,9.7
1709697600,2024-03-06 04:00:00+00:00,1011.3,7.5026665,9.9
1709701200,2024-03-06 05:00:00+00:00,1010.8,7.8771825,10.0
1709704800,2024-03-06 06:00:00+00:00,1010.7,7.91012,10.5
1709708400,2024-03-06 07:00:00+00:00,1011.3,7.302739,10.3
1709712000,2024-03-06 08:00:00+00:00,1011.6,7.200694,9.5
1709715600,2024-03-06 09:00:00+00:00,1012.1,6.802941,9.4
1709719200,2024-03-06 10:00:00+00:00,1012.8,6.846897,8.9
1709722800,2024-03-06 11:00:00+00:00,1013.4,6.963476,9.1
1709726400,2024-03-06 12:00:00+00:00,1013.3,7.186793,9.2
1709730000,2024-03-06 13:00:00+00:00,1013.1,5.813777,7.6
1709733600,2024-03-06 14:00:00+00:00,1013.0,6.067125,7.9000006
1709737200,2024-03-06 15:00:00+00:00,1012.6,6.942622,9.5
1709740800,2024-03-06 16:00:00+00:00,1012.2,6.2968245,9.8
1709744400,2024-03-06 17:00:00+00:00,1011.9,6.6753273,8.8
1709748000,2024-03-06 18:00:00+00:00,1011.8,6.9857,9.3
1709751600,2024-03-06 19:00:00+00:00,1011.9,6.4536815,9.3
1709755200,2024-03-06 20:00:00+00:00,1012.4,7.0604534,8.9
1709758800,2024-03-06 21:00:00+00:00,1013.1,7.1805296,9.2
1709762400,2024-03-06 22:00:00+00:00,1013.6,7.648529,9.8
1709766000,2024-03-06 23:00:00+00:00,1014.4,8.246211,10.6
1709769600,2024-03-07 00:00:00+00:00,1014.3,7.5504966,10.7
1709773200,2024-03-07 01:00:00+00:00,1013.5,7.218033,9.2
1709776800,2024-03-07 02:00:00+00:00,1012.6,7.3979726,9.7
1709780400,2024-03-07 03:00:00+00:00,1011.4,6.873136,9.5
1709784000,2024-03-07 04:00:00+00:00,1010.7,6.0299253,8.9
1709787600,2024-03-07 05:00:00+00:00,1010.0,6.0033326,7.8
1709791200,2024-03-07 06:00:00+00:00,1010.0,6.7,8.6
1709794800,2024-03-07 07:00:00+00:00,1010.4,6.7186303,8.7
1709798400,2024-03-07 08:00:00+00:00,1010.8,6.9180923,8.7
1709802000,2024-03-07 09:00:00+00:00,1011.4,7.202777,9.2
1709805600,2024-03-07 10:00:00+00:00,1012.2,7.1,9.2
1709809200,2024-03-07 11:00:00+00:00,1012.9,7.3109508,9.3
1709812800,2024-03-07 12:00:00+00:00,1012.8,7.324616,9.5
1709816400,2024-03-07 13:00:00+00:00,1012.5,6.618912,8.6
1709820000,2024-03-07 14:00:00+00:00,1012.2,6.6,8.6
1709823600,2024-03-07 15:00:00+00:00,1011.8,6.1,8.5
1709827200,2024-03-07 16:00:00+00:00,1011.4,6.5276337,9.1
1709830800,2024-03-07 17:00:00+00:00,1011.2,6.1814237,8.8
1709834400,2024-03-07 18:00:00+00:00,1010.8,5.4451814,8.6
1709838000,2024-03-07 19:00:00+00:00,1011.1,5.93043,7.9000006
1709841600,2024-03-07 20:00:00+00:00,1011.6,6.428841,8.4
1709845200,2024-03-07 21:00:00+00:00,1012.1,6.293648,8.4
1709848800,2024-03-07 22:00:00+00:00,1012.5,6.640783,8.5
